OID,BlockCode,GEO_ID,BCTCB2010,BoroCode,NTA Code,NTA Name,Borough,PUMA,Maximum Residential Broadband Speed by Block,Residential ISP Count by Block,Commerical Fiber Count by Block
155,360610078007001,360610078007,10078007001,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,1000,3,4
156,360610078002001,360610078002,10078002001,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,940,1,2
157,360610078005001,360610078005,10078005001,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,940,1,2
158,360610078005002,360610078005,10078005002,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,940,1,3
159,360610078006001,360610078006,10078006001,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,940,2,3
160,360610078006004,360610078006,10078006004,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,940,1,2
161,360610078005000,360610078005,10078005000,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,940,2,2
162,360610078006003,360610078006,10078006003,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,940,2,2
163,360610078006005,360610078006,10078006005,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,940,1,1
164,360610015022001,360610015022,10015022001,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,1000,3,3
165,360610015021001,360610015021,10015021001,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,1000,3,7
166,360610015021003,360610015021,10015021003,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,1000,3,7
167,360610015021004,360610015021,10015021004,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,1000,3,9
168,360610015022004,360610015022,10015022004,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,2,7
169,360610015022006,360610015022,10015022006,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,1000,3,5
170,360610015021002,360610015021,10015021002,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,2,3
171,360610015021005,360610015021,10015021005,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,1000,3,9
172,360610015021006,360610015021,10015021006,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,2,6
173,360610015021008,360610015021,10015021008,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,2,5
174,360610015021009,360610015021,10015021009,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,1000,3,6
175,360610015021010,360610015021,10015021010,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,1000,3,7
176,360610015022002,360610015022,10015022002,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,2,7
177,360610015022005,360610015022,10015022005,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,1000,3,5
178,360610015022008,360610015022,10015022008,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,2,4
179,360610015020001,360610015020,10015020001,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,,,
180,360610015021000,360610015021,10015021000,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,3,5
181,360610015021007,360610015021,10015021007,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,1,3
182,360610015021011,360610015021,10015021011,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,1,3
183,360610015022000,360610015022,10015022000,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,2,3
184,360610015022003,360610015022,10015022003,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,1000,3,4
185,360610015022007,360610015022,10015022007,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,1000,3,4
186,360610015022009,360610015022,10015022009,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,1,2
187,360610015022010,360610015022,10015022010,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,2,4
188,360610015022011,360610015022,10015022011,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,2,3
189,360610015022012,360610015022,10015022012,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,1000,3,4
190,360610015022013,360610015022,10015022013,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,1,2
191,360610015022014,360610015022,10015022014,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,1,1
192,360610015022015,360610015022,10015022015,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,1,4
193,360610015023000,360610015023,10015023000,1,MN25,Battery Park City-Lower Manhattan,Manhattan,3810,940,1,2
194,360610042001000,360610042001,10042001000,1,MN22,East Village,Manhattan,3809,1000,3,4
195,360610042002000,360610042002,10042002000,1,MN22,East Village,Manhattan,3809,940,2,3
196,360610042001002,360610042001,10042001002,1,MN22,East Village,Manhattan,3809,1000,3,3
197,360610042002001,360610042002,10042002001,1,MN22,East Village,Manhattan,3809,940,2,3
198,360610042002003,360610042002,10042002003,1,MN22,East Village,Manhattan,3809,940,1,3
199,360610042002002,360610042002,10042002002,1,MN22,East Village,Manhattan,3809,940,2,4
200,360610042001001,360610042001,10042001001,1,MN22,East Village,Manhattan,3809,1000,3,5
201,360610042002004,360610042002,10042002004,1,MN22,East Village,Manhattan,3809,940,1,2
202,360610042002005,360610042002,10042002005,1,MN22,East Village,Manhattan,3809,940,1,2
203,360610040001000,360610040001,10040001000,1,MN22,East Village,Manhattan,3809,1000,3,3
204,360610040006000,360610040006,10040006000,1,MN22,East Village,Manhattan,3809,940,2,4
205,360610040002000,360610040002,10040002000,1,MN22,East Village,Manhattan,3809,940,3,3
206,360610040001001,360610040001,10040001001,1,MN22,East Village,Manhattan,3809,940,2,3
207,360610040002001,360610040002,10040002001,1,MN22,East Village,Manhattan,3809,940,2,3
208,360610040003000,360610040003,10040003000,1,MN22,East Village,Manhattan,3809,940,2,3
209,360610040003001,360610040003,10040003001,1,MN22,East Village,Manhattan,3809,940,2,3
210,360610040003002,360610040003,10040003002,1,MN22,East Village,Manhattan,3809,940,1,2
211,360610040004000,360610040004,10040004000,1,MN22,East Village,Manhattan,3809,940,2,3
212,360610040005000,360610040005,10040005000,1,MN22,East Village,Manhattan,3809,940,2,3
213,360610040005001,360610040005,10040005001,1,MN22,East Village,Manhattan,3809,1000,3,3
214,360610040006001,360610040006,10040006001,1,MN22,East Village,Manhattan,3809,940,3,4
215,360610070006000,360610070006,10070006000,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,1000,3,4
216,360610070001000,360610070001,10070001000,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,940,2,5
217,360610070002000,360610070002,10070002000,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,1000,3,4
218,360610070002001,360610070002,10070002001,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,1000,4,6
219,360610070003001,360610070003,10070003001,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,940,2,3
220,360610070005000,360610070005,10070005000,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,1000,3,4
221,360610070001001,360610070001,10070001001,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,1000,3,4
222,360610070003000,360610070003,10070003000,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,1000,3,4
223,360610070004000,360610070004,10070004000,1,MN20,Murray Hill-Kips Bay,Manhattan,3808,1000,3,3
224,360610031001007,360610031001,10031001007,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
225,360610031001000,360610031001,10031001000,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,4
226,360610031001003,360610031001,10031001003,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,5
227,360610031001004,360610031001,10031001004,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
228,360610031001009,360610031001,10031001009,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,4
229,360610031001010,360610031001,10031001010,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,4
230,360610031001014,360610031001,10031001014,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,4
231,360610031001015,360610031001,10031001015,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,5
232,360610031001001,360610031001,10031001001,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,4
233,360610031001005,360610031001,10031001005,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,4
234,360610031001011,360610031001,10031001011,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,1000,3,4
235,360610031001002,360610031001,10031001002,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
236,360610031001006,360610031001,10031001006,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
237,360610031001008,360610031001,10031001008,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
238,360610031001012,360610031001,10031001012,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,4
239,360610031001013,360610031001,10031001013,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
240,360610031001016,360610031001,10031001016,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,3
241,360610031001017,360610031001,10031001017,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
242,360610031001018,360610031001,10031001018,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
243,360610031001019,360610031001,10031001019,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
244,360610031001020,360610031001,10031001020,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
245,360610031001021,360610031001,10031001021,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
246,360610031001022,360610031001,10031001022,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,4
247,360610033001006,360610033001,10033001006,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
248,360610033001002,360610033001,10033001002,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,3,6
249,360610033002000,360610033002,10033002000,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,3
250,360610033002001,360610033002,10033002001,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,1000,2,7
251,360610033003003,360610033003,10033003003,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,7
252,360610033003021,360610033003,10033003021,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,1000,2,13
253,360610033001001,360610033001,10033001001,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,1000,3,5
254,360610033001003,360610033001,10033001003,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
255,360610033001004,360610033001,10033001004,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,4
256,360610033001005,360610033001,10033001005,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
257,360610033001007,360610033001,10033001007,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,1000,3,6
258,360610033001009,360610033001,10033001009,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,1000,3,7
259,360610033002003,360610033002,10033002003,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
260,360610033002006,360610033002,10033002006,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,4
261,360610033002009,360610033002,10033002009,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,1000,3,8
262,360610033003008,360610033003,10033003008,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,5
263,360610033003010,360610033003,10033003010,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,5
264,360610033003014,360610033003,10033003014,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,4
265,360610033003019,360610033003,10033003019,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,3,3
266,360610033003020,360610033003,10033003020,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
267,360610033001000,360610033001,10033001000,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,3
268,360610033001008,360610033001,10033001008,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,5
269,360610033001010,360610033001,10033001010,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,1000,3,6
270,360610033002002,360610033002,10033002002,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
271,360610033002004,360610033002,10033002004,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,4
272,360610033002005,360610033002,10033002005,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
273,360610033002007,360610033002,10033002007,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
274,360610033002008,360610033002,10033002008,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,4
275,360610033002010,360610033002,10033002010,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
276,360610033002011,360610033002,10033002011,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,1000,4,5
277,360610033003000,360610033003,10033003000,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
278,360610033003001,360610033003,10033003001,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
279,360610033003002,360610033003,10033003002,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,5
280,360610033003004,360610033003,10033003004,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
281,360610033003005,360610033003,10033003005,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
282,360610033003006,360610033003,10033003006,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
283,360610033003007,360610033003,10033003007,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
284,360610033003009,360610033003,10033003009,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,3
285,360610033003011,360610033003,10033003011,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,4
286,360610033003012,360610033003,10033003012,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
287,360610033003013,360610033003,10033003013,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,4
288,360610033003015,360610033003,10033003015,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
289,360610033003016,360610033003,10033003016,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
290,360610033003017,360610033003,10033003017,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
291,360610033003018,360610033003,10033003018,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,1,2
292,360610033003022,360610033003,10033003022,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
293,360610033003023,360610033003,10033003023,1,MN24,SoHo-TriBeCa-Civic Center-Little Italy,Manhattan,3810,940,2,3
294,360610055022009,360610055022,10055022009,1,MN23,West Village,Manhattan,3810,940,2,3
295,360610055021000,360610055021,10055021000,1,MN23,West Village,Manhattan,3810,940,1,2
296,360610055021001,360610055021,10055021001,1,MN23,West Village,Manhattan,3810,940,2,5
297,360610055022001,360610055022,10055022001,1,MN23,West Village,Manhattan,3810,940,1,2
298,360610055022005,360610055022,10055022005,1,MN23,West Village,Manhattan,3810,940,2,5
299,360610055022006,360610055022,10055022006,1,MN23,West Village,Manhattan,3810,940,2,3
300,360610055021002,360610055021,10055021002,1,MN23,West Village,Manhattan,3810,940,2,4
301,360610055022000,360610055022,10055022000,1,MN23,West Village,Manhattan,3810,940,2,5
302,360610055022002,360610055022,10055022002,1,MN23,West Village,Manhattan,3810,940,2,3
303,360610055022003,360610055022,10055022003,1,MN23,West Village,Manhattan,3810,940,1,2
304,360610055022004,360610055022,10055022004,1,MN23,West Village,Manhattan,3810,940,2,5
305,360610055022007,360610055022,10055022007,1,MN23,West Village,Manhattan,3810,940,1,1
306,360610055022008,360610055022,10055022008,1,MN23,West Village,Manhattan,3810,940,2,2
307,360610055022010,360610055022,10055022010,1,MN23,West Village,Manhattan,3810,940,2,3
308,360610181003000,360610181003,10181003000,1,MN12,Upper West Side,Manhattan,3806,1000,4,5
309,360610181002000,360610181002,10181002000,1,MN12,Upper West Side,Manhattan,3806,1000,3,4
310,360610181001000,360610181001,10181001000,1,MN12,Upper West Side,Manhattan,3806,1000,3,4
311,360610181004000,360610181004,10181004000,1,MN12,Upper West Side,Manhattan,3806,1000,4,4
312,360610181005000,360610181005,10181005000,1,MN12,Upper West Side,Manhattan,3806,1000,4,4
313,360610181006000,360610181006,10181006000,1,MN12,Upper West Side,Manhattan,3806,1000,4,4
314,360610181006001,360610181006,10181006001,1,MN12,Upper West Side,Manhattan,3806,940,1,2
315,360610091001004,360610091001,10091001004,1,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,Manhattan,3807,940,2,5
316,360610091001000,360610091001,10091001000,1,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,Manhattan,3807,1000,3,10
317,360610091001003,360610091001,10091001003,1,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,Manhattan,3807,1000,3,6
318,360610091002000,360610091002,10091002000,1,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,Manhattan,3807,1000,3,7
319,360610091001001,360610091001,10091001001,1,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,Manhattan,3807,940,2,5
320,360610091003000,360610091003,10091003000,1,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,Manhattan,3807,940,2,6
321,360610091001002,360610091001,10091001002,1,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,Manhattan,3807,1000,3,6
322,360610091002001,360610091002,10091002001,1,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,Manhattan,3807,1000,3,3
323,360610091002002,360610091002,10091002002,1,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,Manhattan,3807,940,2,3
324,360610091004000,360610091004,10091004000,1,MN13,Hudson Yards-Chelsea-Flat Iron-Union Square,Manhattan,3807,940,2,4
325,360050039001000,360050039001,20039001000,2,BX39,Mott Haven-Port Morris,Bronx,3710,940,2,3
326,360050039001001,360050039001,20039001001,2,BX39,Mott Haven-Port Morris,Bronx,3710,940,2,4
327,360050039002000,360050039002,20039002000,2,BX39,Mott Haven-Port Morris,Bronx,3710,940,2,3
328,360050039002001,360050039002,20039002001,2,BX39,Mott Haven-Port Morris,Bronx,3710,940,2,3
329,360050039003000,360050039003,20039003000,2,BX39,Mott Haven-Port Morris,Bronx,3710,940,2,3
330,360050039003001,360050039003,20039003001,2,BX39,Mott Haven-Port Morris,Bronx,3710,940,2,4
331,360050039003002,360050039003,20039003002,2,BX39,Mott Haven-Port Morris,Bronx,3710,940,2,3
332,360050039004000,360050039004,20039004000,2,BX39,Mott Haven-Port Morris,Bronx,3710,940,2,4
333,360050039005000,360050039005,20039005000,2,BX39,Mott Haven-Port Morris,Bronx,3710,940,2,3
334,360050039005001,360050039005,20039005001,2,BX39,Mott Haven-Port Morris,Bronx,3710,940,2,4
335,360050042005002,360050042005,20042005002,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,2
336,360050042005000,360050042005,20042005000,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,500,1,1
337,360050042001000,360050042001,20042001000,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,2
338,360050042001001,360050042001,20042001001,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,3
339,360050042002000,360050042002,20042002000,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,2
340,360050042002001,360050042002,20042002001,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,500,1,1
341,360050042003000,360050042003,20042003000,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,500,1,1
342,360050042003003,360050042003,20042003003,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,500,1,1
343,360050042003004,360050042003,20042003004,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,500,1,1
344,360050042003005,360050042003,20042003005,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,500,1,1
345,360050042003006,360050042003,20042003006,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,500,1,1
346,360050042003007,360050042003,20042003007,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,2
347,360050042004000,360050042004,20042004000,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,2
348,360050042004001,360050042004,20042004001,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,2
349,360050042005001,360050042005,20042005001,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,2
350,360050042005004,360050042005,20042005004,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,2
351,360050042006002,360050042006,20042006002,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,2
352,360050042006003,360050042006,20042006003,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,2
353,360050042007000,360050042007,20042007000,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,2
354,360050042003001,360050042003,20042003001,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,500,1,0
355,360050042003002,360050042003,20042003002,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,500,1,0
356,360050042005003,360050042005,20042005003,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,1
357,360050042006000,360050042006,20042006000,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,500,1,0
358,360050042006001,360050042006,20042006001,2,BX09,Soundview-Castle Hill-Clason Point-Harding Park,Bronx,3709,940,2,1
359,360050060001002,360050060001,20060001002,2,BX75,Crotona Park East,Bronx,3705,940,2,1
360,360050060001000,360050060001,20060001000,2,BX75,Crotona Park East,Bronx,3705,940,2,2
361,360050060001001,360050060001,20060001001,2,BX75,Crotona Park East,Bronx,3705,940,2,2
362,360050060001005,360050060001,20060001005,2,BX75,Crotona Park East,Bronx,3705,940,2,2
363,360050060001003,360050060001,20060001003,2,BX75,Crotona Park East,Bronx,3705,500,1,0
364,360050060001004,360050060001,20060001004,2,BX75,Crotona Park East,Bronx,3705,500,1,0
365,360050060001006,360050060001,20060001006,2,BX75,Crotona Park East,Bronx,3705,940,2,1
366,360050060001007,360050060001,20060001007,2,BX75,Crotona Park East,Bronx,3705,500,1,0
367,360050060001008,360050060001,20060001008,2,BX75,Crotona Park East,Bronx,3705,940,2,1
368,360050060001009,360050060001,20060001009,2,BX75,Crotona Park East,Bronx,3705,940,2,1
369,360050060001010,360050060001,20060001010,2,BX75,Crotona Park East,Bronx,3705,940,2,1
370,360050060001011,360050060001,20060001011,2,BX75,Crotona Park East,Bronx,3705,940,2,1
371,360050060001012,360050060001,20060001012,2,BX75,Crotona Park East,Bronx,3705,500,1,0
372,360050060001013,360050060001,20060001013,2,BX75,Crotona Park East,Bronx,3705,500,1,0
373,360050060001014,360050060001,20060001014,2,BX75,Crotona Park East,Bronx,3705,500,1,0
374,360050060001015,360050060001,20060001015,2,BX75,Crotona Park East,Bronx,3705,500,1,0
375,360050060001016,360050060001,20060001016,2,BX75,Crotona Park East,Bronx,3705,500,1,0
376,360050060001017,360050060001,20060001017,2,BX75,Crotona Park East,Bronx,3705,500,1,0
377,360050060001018,360050060001,20060001018,2,BX75,Crotona Park East,Bronx,3705,500,1,0
378,360050060001019,360050060001,20060001019,2,BX75,Crotona Park East,Bronx,3705,500,1,0
379,360050060001020,360050060001,20060001020,2,BX75,Crotona Park East,Bronx,3705,940,2,1
380,360050060001021,360050060001,20060001021,2,BX75,Crotona Park East,Bronx,3705,940,2,1
381,360050061003006,360050061003,20061003006,2,BX14,East Concourse-Concourse Village,Bronx,3708,940,2,2
382,360050061003005,360050061003,20061003005,2,BX14,East Concourse-Concourse Village,Bronx,3708,500,1,1
383,360050061001000,360050061001,20061001000,2,BX14,East Concourse-Concourse Village,Bronx,3708,940,2,3
384,360050061002000,360050061002,20061002000,2,BX14,East Concourse-Concourse Village,Bronx,3708,940,2,2
385,360050061002001,360050061002,20061002001,2,BX14,East Concourse-Concourse Village,Bronx,3708,940,2,2
386,360050061003000,360050061003,20061003000,2,BX14,East Concourse-Concourse Village,Bronx,3708,940,2,3
387,360050061003001,360050061003,20061003001,2,BX14,East Concourse-Concourse Village,Bronx,3708,500,1,1
388,360050061003002,360050061003,20061003002,2,BX14,East Concourse-Concourse Village,Bronx,3708,940,2,2
389,360050061003003,360050061003,20061003003,2,BX14,East Concourse-Concourse Village,Bronx,3708,500,1,1
390,360050061003004,360050061003,20061003004,2,BX14,East Concourse-Concourse Village,Bronx,3708,940,2,2
391,360050065001000,360050065001,20065001000,2,BX34,Melrose South-Mott Haven North,Bronx,3710,940,2,5
392,360050065004003,360050065004,20065004003,2,BX34,Melrose South-Mott Haven North,Bronx,3710,940,2,3
393,360050065001001,360050065001,20065001001,2,BX34,Melrose South-Mott Haven North,Bronx,3710,940,2,4
394,360050065001002,360050065001,20065001002,2,BX34,Melrose South-Mott Haven North,Bronx,3710,500,1,3
395,360050065001003,360050065001,20065001003,2,BX34,Melrose South-Mott Haven North,Bronx,3710,500,1,2
396,360050065001004,360050065001,20065001004,2,BX34,Melrose South-Mott Haven North,Bronx,3710,940,2,4
397,360050065001005,360050065001,20065001005,2,BX34,Melrose South-Mott Haven North,Bronx,3710,940,2,4
398,360050065002000,360050065002,20065002000,2,BX34,Melrose South-Mott Haven North,Bronx,3710,500,1,2
399,360050065002001,360050065002,20065002001,2,BX34,Melrose South-Mott Haven North,Bronx,3710,940,2,4
400,360050065002002,360050065002,20065002002,2,BX34,Melrose South-Mott Haven North,Bronx,3710,940,2,3
401,360050065002003,360050065002,20065002003,2,BX34,Melrose South-Mott Haven North,Bronx,3710,940,2,3
402,360050065002004,360050065002,20065002004,2,BX34,Melrose South-Mott Haven North,Bronx,3710,940,2,3
403,360050065003000,360050065003,20065003000,2,BX34,Melrose South-Mott Haven North,Bronx,3710,940,2,5
404,360050065004000,360050065004,20065004000,2,BX34,Melrose South-Mott Haven North,Bronx,3710,500,1,2
405,360050065004001,360050065004,20065004001,2,BX34,Melrose South-Mott Haven North,Bronx,3710,940,2,4
406,360050065004002,360050065004,20065004002,2,BX34,Melrose South-Mott Haven North,Bronx,3710,940,2,5
